J, Z, Average Z, D Avg Z, Avg D Avg Z, D Avg D Avg Z, Avg DD Avg Z
286, 0.0191668, 0.019237, -5.8779e-05, -5.85295e-05, 4.79913e-06, 4.32516e-06
287, 0.0191127, 0.0191844, -5.26206e-05, -5.36224e-05, 4.90717e-06, 4.3676e-06
288, 0.0190687, 0.0191377, -4.67567e-05, -4.86956e-05, 4.9268e-06, 4.36105e-06
289, 0.0190326, 0.0190966, -4.10991e-05, -4.38218e-05, 4.87376e-06, 4.30932e-06
290, 0.0190024, 0.0190606, -3.60013e-05, -3.90816e-05, 4.74018e-06, 4.2149e-06
291, 0.0189778, 0.019029, -3.15813e-05, -3.45516e-05, 4.52999e-06, 4.08564e-06
292, 0.0189626, 0.0190016, -2.73383e-05, -3.02495e-05, 4.30212e-06, 3.9311e-06
293, 0.0189531, 0.0189786, -2.30361e-05, -2.62342e-05, 4.0153e-06, 3.75208e-06
294, 0.0189435, 0.0189596, -1.90287e-05, -2.25646e-05, 3.66957e-06, 3.54607e-06
295, 0.0189332, 0.018944, -1.5581e-05, -1.92467e-05, 3.31794e-06, 3.31728e-06
296, 0.0189236, 0.0189313, -1.26639e-05, -1.62549e-05, 2.99185e-06, 3.07303e-06
297, 0.018915, 0.0189212, -1.01594e-05, -1.35754e-05, 2.67949e-06, 2.82001e-06
298, 0.0189055, 0.0189131, -8.03756e-06, -1.11729e-05, 2.4025e-06, 2.5649e-06
299, 0.0188947, 0.018907, -6.12227e-06, -9.00021e-06, 2.17266e-06, 2.31463e-06
300, 0.0188869, 0.0189023, -4.70802e-06, -7.04755e-06, 1.95266e-06, 2.0713e-06
301, 0.0188814, 0.0188986, -3.73547e-06, -5.33848e-06, 1.70906e-06, 1.8412e-06
302, 0.018879, 0.0188957, -2.85146e-06, -3.86319e-06, 1.47529e-06, 1.63061e-06
303, 0.0188787, 0.0188938, -1.87904e-06, -2.60006e-06, 1.26313e-06, 1.44072e-06
304, 0.0188803, 0.0188929, -9.06736e-07, -1.52159e-06, 1.07847e-06, 1.26915e-06
305, 0.0188818, 0.018893, 3.61353e-08, -6.08116e-07, 9.13474e-07, 1.11436e-06
306, 0.018886, 0.018894, 1.00856e-06, 1.6782e-07, 7.75937e-07, 9.7318e-07
307, 0.0188919, 0.0188959, 1.95168e-06, 8.20011e-07, 6.52191e-07, 8.41433e-07
308, 0.018897, 0.0188985, 2.59988e-06, 1.3838e-06, 5.63794e-07, 7.18064e-07
309, 0.0189008, 0.0189016, 3.10068e-06, 1.89454e-06, 5.10737e-07, 6.0609e-07
310, 0.018905, 0.018905, 3.36592e-06, 2.36404e-06, 4.69494e-07, 5.05773e-07
311, 0.01891, 0.0189085, 3.5132e-06, 2.78245e-06, 4.18416e-07, 4.17766e-07
312, 0.0189156, 0.0189121, 3.54275e-06, 3.13998e-06, 3.57529e-07, 3.41022e-07
313, 0.0189206, 0.0189157, 3.60149e-06, 3.42483e-06, 2.84852e-07, 2.75541e-07
314, 0.0189239, 0.0189193, 3.66059e-06, 3.62128e-06, 1.96447e-07, 2.19883e-07
315, 0.0189259, 0.0189231, 3.74888e-06, 3.72341e-06, 1.02131e-07, 1.73129e-07
316, 0.0189279, 0.018927, 3.92559e-06, 3.75287e-06, 2.94546e-08, 1.3227e-07
317, 0.0189294, 0.0189312, 4.19095e-06, 3.7234e-06, -2.94629e-08, 9.44237e-08
318, 0.0189314, 0.0189356, 4.39721e-06, 3.66643e-06, -5.69721e-08, 5.80163e-08
319, 0.0189334, 0.01894, 4.45619e-06, 3.59375e-06, -7.26846e-08, 2.33115e-08
320, 0.0189358, 0.0189443, 4.30892e-06, 3.52499e-06, -6.87523e-08, -8.25083e-09
321, 0.0189409, 0.0189483, 3.95526e-06, 3.46607e-06, -5.89258e-08, -3.44443e-08
322, 0.0189482, 0.0189518, 3.48364e-06, 3.41695e-06, -4.91159e-08, -5.22556e-08
323, 0.0189559, 0.0189548, 3.0417e-06, 3.36785e-06, -4.90993e-08, -5.98491e-08
324, 0.0189636, 0.0189575, 2.65874e-06, 3.3109e-06, -5.69555e-08, -5.82762e-08
325, 0.0189709, 0.01896, 2.51134e-06, 3.23428e-06, -7.66168e-08, -4.87158e-08
326, 0.0189769, 0.0189624, 2.42293e-06, 3.13212e-06, -1.02156e-07, -3.48334e-08
327, 0.0189802, 0.0189649, 2.51147e-06, 3.01622e-06, -1.15906e-07, -1.76766e-08
328, 0.01898, 0.0189676, 2.7176e-06, 2.90817e-06, -1.0805e-07, 3.95709e-10
329, 0.0189762, 0.0189706, 2.92386e-06, 2.83745e-06, -7.07226e-08, 1.78141e-08
330, 0.0189715, 0.0189736, 3.01239e-06, 2.82567e-06, -1.17719e-08, 3.44471e-08
331, 0.0189678, 0.0189767, 3.07125e-06, 2.87872e-06, 5.30481e-08, 5.19951e-08
332, 0.0189671, 0.0189797, 3.0417e-06, 2.99267e-06, 1.13944e-07, 7.21625e-08
333, 0.0189678, 0.0189826, 2.86487e-06, 3.14393e-06, 1.51263e-07, 9.74392e-08
334, 0.0189711, 0.0189853, 2.7176e-06, 3.3286e-06, 1.84667e-07, 1.30181e-07
335, 0.0189766, 0.018988, 2.68817e-06, 3.53093e-06, 2.02333e-07, 1.6934e-07
336, 0.0189848, 0.0189909, 2.89443e-06, 3.73328e-06, 2.02349e-07, 2.14129e-07
337, 0.0189934, 0.0189942, 3.30706e-06, 3.93366e-06, 2.00379e-07, 2.62716e-07
338, 0.019002, 0.018998, 3.83742e-06, 4.14778e-06, 2.14121e-07, 3.13265e-07
339, 0.0190093, 0.0190024, 4.3679e-06, 4.39333e-06, 2.45555e-07, 3.64602e-07
340, 0.0190139, 0.0190071, 4.78029e-06, 4.69587e-06, 3.02535e-07, 4.16462e-07
341, 0.0190176, 0.0190123, 5.19293e-06, 5.08484e-06, 3.8897e-07, 4.69502e-07
342, 0.0190205, 0.0190179, 5.54646e-06, 5.55631e-06, 4.71473e-07, 5.23719e-07
343, 0.0190234, 0.0190236, 5.75284e-06, 6.1201e-06, 5.63785e-07, 5.80426e-07
344, 0.0190258, 0.0190296, 5.92954e-06, 6.77818e-06, 6.58085e-07, 6.40798e-07
345, 0.0190291, 0.0190358, 6.22422e-06, 7.52466e-06, 7.46474e-07, 7.03791e-07
346, 0.0190333, 0.0190426, 6.75457e-06, 8.34775e-06, 8.23099e-07, 7.67439e-07
347, 0.0190388, 0.0190501, 7.57972e-06, 9.2396e-06, 8.91843e-07, 8.28336e-07
348, 0.0190457, 0.0190588, 8.69942e-06, 1.01865e-05, 9.46861e-07, 8.83339e-07
349, 0.0190543, 0.0190686, 9.78969e-06, 1.11844e-05, 9.97922e-07, 9.29568e-07
350, 0.0190629, 0.0190798, 1.1145e-05, 1.22373e-05, 1.05294e-06, 9.68201e-07
351, 0.0190737, 0.0190925, 1.27657e-05, 1.33453e-05, 1.10793e-06, 9.97015e-07
352, 0.0190867, 0.019107, 1.45042e-05, 1.44905e-05, 1.14526e-06, 1.01365e-06
353, 0.0191033, 0.0191232, 1.61839e-05, 1.56594e-05, 1.16884e-06, 1.01745e-06
354, 0.019123, 0.019141, 1.77455e-05, 1.68184e-05, 1.15902e-06, 1.00959e-06
355, 0.0191444, 0.0191599, 1.89832e-05, 1.7946e-05, 1.12758e-06, 9.91647e-07
356, 0.0191645, 0.0191801, 2.01618e-05, 1.90284e-05, 1.0824e-06, 9.6768e-07
357, 0.0191877, 0.0192014, 2.13406e-05, 2.00793e-05, 1.05097e-06, 9.3769e-07
358, 0.0192149, 0.0192238, 2.23719e-05, 2.10753e-05, 9.95985e-07, 9.00758e-07
359, 0.0192434, 0.0192469, 2.31085e-05, 2.19829e-05, 9.07572e-07, 8.58981e-07
360, 0.0192719, 0.0192707, 2.37568e-05, 2.27864e-05, 8.03462e-07, 8.16943e-07
361, 0.0192995, 0.0192948, 2.41399e-05, 2.34916e-05, 7.05231e-07, 7.78178e-07
362, 0.0193236, 0.0193193, 2.44934e-05, 2.41143e-05, 6.2272e-07, 7.48188e-07
363, 0.0193481, 0.0193443, 2.49355e-05, 2.47017e-05, 5.87354e-07, 7.2933e-07
364, 0.0193744, 0.0193698, 2.55542e-05, 2.52497e-05, 5.48081e-07, 7.21211e-07
365, 0.0193985, 0.0193959, 2.60847e-05, 2.57487e-05, 4.98957e-07, 7.2383e-07
366, 0.0194203, 0.0194223, 2.63793e-05, 2.623e-05, 4.81283e-07, 7.41639e-07
367, 0.0194431, 0.0194488, 2.65561e-05, 2.67447e-05, 5.14686e-07, 7.78571e-07
368, 0.0194654, 0.0194756, 2.67624e-05, 2.7332e-05, 5.87371e-07, 8.36194e-07
369, 0.0194904, 0.0195027, 2.70863e-05, 2.80412e-05, 7.09163e-07, 9.14902e-07
370, 0.0195184, 0.0195305, 2.77935e-05, 2.88859e-05, 8.44714e-07, 1.01339e-06
371, 0.0195478, 0.0195589, 2.8383e-05, 2.98465e-05, 9.60612e-07, 1.12641e-06
372, 0.019579, 0.0195877, 2.88249e-05, 3.09368e-05, 1.09026e-06, 1.25685e-06
373, 0.0196106, 0.0196173, 2.95911e-05, 3.21999e-05, 1.26312e-06, 1.40615e-06
374, 0.0196417, 0.0196481, 3.08288e-05, 3.36614e-05, 1.46155e-06, 1.56932e-06
375, 0.0196733, 0.0196807, 3.25674e-05, 3.53293e-05, 1.6678e-06, 1.7401e-06
376, 0.0197058, 0.0197154, 3.47773e-05, 3.72151e-05, 1.88586e-06, 1.91179e-06
377, 0.0197405, 0.0197526, 3.71641e-05, 3.93151e-05, 2.1e-06, 2.07746e-06
378, 0.0197738, 0.019792, 3.93447e-05, 4.15978e-05, 2.28269e-06, 2.23409e-06
379, 0.0198068, 0.0198339, 4.19081e-05, 4.41025e-05, 2.50465e-06, 2.38391e-06
380, 0.0198423, 0.0198789, 4.50316e-05, 4.68409e-05, 2.73842e-06, 2.52168e-06
381, 0.0198828, 0.0199272, 4.83025e-05, 4.97698e-05, 2.92897e-06, 2.63928e-06
382, 0.0199316, 0.0199788, 5.15732e-05, 5.28461e-05, 3.0763e-06, 2.73331e-06
383, 0.0199871, 0.0200338, 5.50502e-05, 5.60089e-05, 3.16273e-06, 2.80299e-06
384, 0.0200478, 0.0200924, 5.85863e-05, 5.92031e-05, 3.19417e-06, 2.84555e-06
385, 0.0201086, 0.0201544, 6.20339e-05, 6.23972e-05, 3.19416e-06, 2.85864e-06
386, 0.0201764, 0.0202204, 6.59528e-05, 6.56051e-05, 3.20791e-06, 2.84515e-06
387, 0.0202544, 0.0202903, 6.99012e-05, 6.8762e-05, 3.15684e-06, 2.79958e-06
388, 0.0203351, 0.0203638, 7.35257e-05, 7.17892e-05, 3.0272e-06, 2.72048e-06
389, 0.0204153, 0.0204408, 7.69733e-05, 7.46612e-05, 2.87199e-06, 2.61283e-06
390, 0.0204991, 0.0205208, 8.00083e-05, 7.73741e-05, 2.7129e-06, 2.48082e-06
391, 0.0205846, 0.0206035, 8.26899e-05, 7.98984e-05, 2.5243e-06, 2.32995e-06
392, 0.020671, 0.0206886, 8.50766e-05, 8.21948e-05, 2.29642e-06, 2.16546e-06
393, 0.0207631, 0.020776, 8.74634e-05, 8.42751e-05, 2.08033e-06, 1.99128e-06
394, 0.0208553, 0.0208653, 8.92608e-05, 8.60962e-05, 1.82105e-06, 1.80479e-06
395, 0.0209452, 0.0209557, 9.04396e-05, 8.76481e-05, 1.55192e-06, 1.6132e-06
396, 0.0210374, 0.0210471, 9.13824e-05, 8.89623e-05, 1.31421e-06, 1.42553e-06
397, 0.0211317, 0.0211394, 9.22666e-05, 9.00584e-05, 1.09615e-06, 1.24402e-06
398, 0.0212274, 0.0212323, 9.29147e-05, 9.09582e-05, 8.99716e-07, 1.06918e-06
399, 0.021324, 0.0213253, 9.30325e-05, 9.1685e-05, 7.26821e-07, 9.04167e-07
400, 0.0214205, 0.0214186, 9.32389e-05, 9.22665e-05, 5.81476e-07, 7.55002e-07
401, 0.0215153, 0.0215118, 9.32685e-05, 9.2677e-05, 4.10577e-07, 6.20372e-07
402, 0.021611, 0.021605, 9.31801e-05, 9.29599e-05, 2.8289e-07, 5.04338e-07
403, 0.0217058, 0.0216983, 9.32388e-05, 9.31721e-05, 2.12159e-07, 4.08078e-07
404, 0.0217993, 0.0217917, 9.34156e-05, 9.33214e-05, 1.4931e-07, 3.28716e-07
405, 0.0218928, 0.0218852, 9.3504e-05, 9.34117e-05, 9.03507e-08, 2.64152e-07
406, 0.0219801, 0.0219788, 9.35922e-05, 9.34609e-05, 4.91159e-08, 2.12421e-07
407, 0.0220696, 0.0220726, 9.37987e-05, 9.35198e-05, 5.89424e-08, 1.71171e-07
408, 0.0221621, 0.0221662, 9.3622e-05, 9.35807e-05, 6.08878e-08, 1.3843e-07
409, 0.022253, 0.0222597, 9.35042e-05, 9.36612e-05, 8.05325e-08, 1.19831e-07
410, 0.0223438, 0.0223533, 9.3622e-05, 9.37693e-05, 1.08033e-07, 1.10924e-07
411, 0.0224386, 0.0224469, 9.3622e-05, 9.3893e-05, 1.23771e-07, 1.0372e-07
412, 0.0225343, 0.0225406, 9.36219e-05, 9.40207e-05, 1.27695e-07, 9.69089e-08
413, 0.0226313, 0.0226342, 9.36514e-05, 9.41445e-05, 1.23754e-07, 9.15406e-08
414, 0.022731, 0.0227281, 9.39167e-05, 9.42525e-05, 1.08067e-07, 8.85284e-08
415, 0.0228249, 0.0228223, 9.41522e-05, 9.43429e-05, 9.0359e-08, 8.45989e-08
416, 0.0229179, 0.0229168, 9.44765e-05, 9.44745e-05, 1.31602e-07, 7.97549e-08
417, 0.0230154, 0.0230116, 9.48006e-05, 9.46238e-05, 1.49285e-07, 7.05885e-08
418, 0.0231102, 0.0231066, 9.50954e-05, 9.47279e-05, 1.04101e-07, 5.68385e-08
419, 0.0232036, 0.023202, 9.5331e-05, 9.4775e-05, 4.71373e-08, 4.08601e-08
420, 0.0232975, 0.0232973, 9.53604e-05, 9.47849e-05, 9.82649e-09, 2.54059e-08
421, 0.0233888, 0.0233926, 9.52132e-05, 9.47888e-05, 3.93225e-09, 1.16566e-08
422, 0.0234818, 0.0234877, 9.51541e-05, 9.47888e-05, 0, 2.61046e-10
423, 0.0235793, 0.0235833, 9.5596e-05, 9.4777e-05, -1.17719e-08, -9.42857e-09
424, 0.023675, 0.023679, 9.57434e-05, 9.47201e-05, -5.69638e-08, -2.50113e-08
425, 0.0237702, 0.0237742, 9.51835e-05, 9.46218e-05, -9.82152e-08, -4.37377e-08
426, 0.0238686, 0.0238686, 9.43291e-05, 9.45059e-05, -1.15906e-07, -5.51299e-08
427, 0.0239647, 0.0239623, 9.37693e-05, 9.44018e-05, -1.04118e-07, -5.42121e-08
428, 0.0240595, 0.024056, 9.37104e-05, 9.43193e-05, -8.24862e-08, -4.50457e-08
429, 0.0241583, 0.02415, 9.39167e-05, 9.42565e-05, -6.28663e-08, -3.37842e-08
430, 0.0242588, 0.0242439, 9.39757e-05, 9.42015e-05, -5.49853e-08, -2.34395e-08
431, 0.0243541, 0.0243376, 9.3622e-05, 9.40993e-05, -1.02139e-07, -1.37499e-08
432, 0.0244431, 0.0244309, 9.33273e-05, 9.39677e-05, -1.3161e-07, 5.243e-10
433, 0.0245251, 0.0245242, 9.33568e-05, 9.39009e-05, -6.6782e-08, 1.96441e-08
434, 0.0246102, 0.024618, 9.37693e-05, 9.39618e-05, 6.09044e-08, 3.99434e-08
435, 0.0247032, 0.0247121, 9.41231e-05, 9.41092e-05, 1.47323e-07, 5.53976e-08
436, 0.0247976, 0.0248064, 9.42702e-05, 9.4282e-05, 1.72853e-07, 6.56104e-08
437, 0.0248915, 0.0249007, 9.43293e-05, 9.44372e-05, 1.55171e-07, 7.29445e-08
438, 0.0249836, 0.0249948, 9.4064e-05, 9.45708e-05, 1.33572e-07, 7.92284e-08
439, 0.0250749, 0.0250886, 9.37693e-05, 9.47279e-05, 1.57149e-07, 9.08833e-08
440, 0.0251706, 0.0251827, 9.41818e-05, 9.49165e-05, 1.88582e-07, 1.08432e-07
441, 0.0252751, 0.025278, 9.52426e-05, 9.51051e-05, 1.88582e-07, 1.21396e-07
442, 0.0253765, 0.025374, 9.59791e-05, 9.52328e-05, 1.27695e-07, 1.19955e-07
443, 0.0254735, 0.0254703, 9.63032e-05, 9.53035e-05, 7.0706e-08, 1.08694e-07
444, 0.0255732, 0.0255665, 9.62442e-05, 9.53506e-05, 4.71456e-08, 9.37658e-08
445, 0.0256698, 0.0256625, 9.59792e-05, 9.53899e-05, 3.92728e-08, 8.01489e-08
446, 0.0257606, 0.0257585, 9.59792e-05, 9.54626e-05, 7.26846e-08, 6.92799e-08
447, 0.0258558, 0.0258546, 9.61561e-05, 9.55942e-05, 1.31619e-07, 5.59213e-08
448, 0.0259537, 0.0259508, 9.61855e-05, 9.57219e-05, 1.27686e-07, 3.86343e-08
449, 0.0260499, 0.0260465, 9.56847e-05, 9.57612e-05, 3.92894e-08, 2.1217e-08
450, 0.0261478, 0.0261417, 9.51837e-05, 9.57396e-05, -2.15984e-08, 1.10009e-08
451, 0.0262412, 0.0262367, 9.49774e-05, 9.56885e-05, -5.10696e-08, 8.90593e-09
452, 0.0263312, 0.0263316, 9.49184e-05, 9.56394e-05, -4.90828e-08, 1.11328e-08
453, 0.0264233, 0.0264267, 9.51542e-05, 9.561e-05, -2.94629e-08, 1.40154e-08
454, 0.0265172, 0.0265225, 9.57436e-05, 9.55667e-05, -4.32299e-08, 1.33603e-08
455, 0.0266134, 0.0266186, 9.60971e-05, 9.5496e-05, -7.07226e-08, 6.02614e-09
456, 0.0267104, 0.0267144, 9.5832e-05, 9.54233e-05, -7.26763e-08, -4.18833e-09
457, 0.0268043, 0.0268101, 9.56551e-05, 9.53978e-05, -2.55472e-08, -8.51022e-09
458, 0.0268982, 0.0269056, 9.55372e-05, 9.54371e-05, 3.92811e-08, -9.29667e-09
459, 0.026997, 0.0270011, 9.5508e-05, 9.55176e-05, 8.05491e-08, -1.06058e-08
460, 0.0270971, 0.0270966, 9.55373e-05, 9.56001e-05, 8.2511e-08, -1.349e-08
461, 0.0271967, 0.027192, 9.53308e-05, 9.5663e-05, 6.28581e-08, -1.82054e-08
462, 0.0272973, 0.0272871, 9.50952e-05, 9.56846e-05, 2.16067e-08, -2.39655e-08
463, 0.0273912, 0.0273822, 9.50954e-05, 9.56591e-05, -2.55307e-08, -3.28703e-08
464, 0.0274847, 0.0274775, 9.53015e-05, 9.56335e-05, -2.55389e-08, -5.1861e-08
465, 0.0275808, 0.0275732, 9.57729e-05, 9.56001e-05, -3.33952e-08, -8.91846e-08
466, 0.0276738, 0.0276694, 9.61856e-05, 9.55294e-05, -7.0706e-08, -1.50605e-07
467, 0.0277642, 0.0277656, 9.61561e-05, 9.54371e-05, -9.23458e-08, -2.3691e-07
468, 0.0278533, 0.0278617, 9.60971e-05, 9.53369e-05, -1.00194e-07, -3.46527e-07
469, 0.0279437, 0.0279577, 9.60677e-05, 9.52073e-05, -1.29632e-07, -4.81024e-07
470, 0.0280398, 0.0280535, 9.57141e-05, 9.5003e-05, -2.04295e-07, -6.40143e-07
471, 0.0281399, 0.0281489, 9.54489e-05, 9.46454e-05, -3.57537e-07, -8.20872e-07
472, 0.0282409, 0.0282441, 9.51542e-05, 9.406e-05, -5.854e-07, -1.02504e-06
473, 0.028341, 0.0283385, 9.44766e-05, 9.3178e-05, -8.82025e-07, -1.252e-06
474, 0.0284393, 0.0284327, 9.41228e-05, 9.1964e-05, -1.21403e-06, -1.49743e-06
475, 0.0285385, 0.0285267, 9.40344e-05, 9.04022e-05, -1.56173e-06, -1.76485e-06
476, 0.0286378, 0.0286201, 9.33863e-05, 8.84476e-05, -1.95461e-06, -2.05703e-06
477, 0.028733, 0.0287121, 9.20308e-05, 8.60824e-05, -2.36518e-06, -2.36741e-06
478, 0.0288229, 0.0288018, 8.97323e-05, 8.3346e-05, -2.73647e-06, -2.68748e-06
479, 0.028912, 0.0288884, 8.65205e-05, 8.02579e-05, -3.0881e-06, -3.00572e-06
480, 0.028998, 0.0289709, 8.25425e-05, 7.68201e-05, -3.43776e-06, -3.31021e-06
481, 0.0290857, 0.0290489, 7.79752e-05, 7.3068e-05, -3.75208e-06, -3.58981e-06
482, 0.0291747, 0.0291216, 7.27301e-05, 6.89643e-05, -4.1037e-06, -3.83641e-06
483, 0.0292541, 0.0291884, 6.67779e-05, 6.44815e-05, -4.48284e-06, -4.04215e-06
484, 0.0293241, 0.029249, 6.059e-05, 5.96961e-05, -4.78538e-06, -4.19787e-06
485, 0.0293858, 0.0293036, 5.46671e-05, 5.46907e-05, -5.0054e-06, -4.30028e-06
486, 0.0294377, 0.0293528, 4.91274e-05, 4.95596e-05, -5.13111e-06, -4.35319e-06
487, 0.029479, 0.0293964, 4.35879e-05, 4.44069e-05, -5.15271e-06, -4.36026e-06
488, 0.0295106, 0.0294346, 3.81954e-05, 3.93308e-05, -5.0761e-06, -4.32176e-06
489, 0.0295303, 0.0294671, 3.25674e-05, 3.44178e-05, -4.91305e-06, -4.24043e-06
490, 0.0295402, 0.0294939, 2.67918e-05, 2.97699e-05, -4.64785e-06, -4.11248e-06
491, 0.0295466, 0.0295155, 2.16057e-05, 2.54796e-05, -4.29033e-06, -3.93516e-06
492, 0.029553, 0.0295325, 1.69498e-05, 2.15782e-05, -3.90138e-06, -3.71593e-06
493, 0.0295599, 0.0295452, 1.27657e-05, 1.80481e-05, -3.53009e-06, -3.46225e-06
494, 0.0295658, 0.0295545, 9.22978e-06, 1.4854e-05, -3.19416e-06, -3.18186e-06
495, 0.0295709, 0.0295609, 6.40104e-06, 1.19937e-05, -2.86024e-06, -2.88418e-06
496, 0.0295742, 0.0295651, 4.27949e-06, 9.46157e-06, -2.53216e-06, -2.57891e-06
497, 0.0295766, 0.0295682, 3.01239e-06, 7.2771e-06, -2.18447e-06, -2.27534e-06
498, 0.0295782, 0.0295706, 2.42305e-06, 5.45411e-06, -1.82299e-06, -1.98461e-06
499, 0.0295784, 0.0295727, 2.06927e-06, 3.95721e-06, -1.4969e-06, -1.71613e-06
500, 0.0295773, 0.0295744, 1.71587e-06, 2.75695e-06, -1.20026e-06, -1.47333e-06
501, 0.0295761, 0.0295756, 1.21494e-06, 1.83171e-06, -9.25246e-07, -1.25554e-06
502, 0.029575, 0.0295763, 6.84336e-07, 1.14415e-06, -6.87556e-07, -1.05962e-06
503, 0.0295748, 0.0295765, 2.12962e-07, 6.47141e-07, -4.97012e-07, -8.85046e-07
504, 0.0295755, 0.0295763, -1.99676e-07, 2.87634e-07, -3.59507e-07, -7.31558e-07
505, 0.0295766, 0.0295757, -5.53081e-07, 8.19564e-10, -2.86814e-07, -6.00201e-07
506, 0.0295777, 0.0295749, -8.47752e-07, -2.62426e-07, -2.63246e-07, -4.92027e-07
507, 0.0295787, 0.0295738, -1.05401e-06, -5.21723e-07, -2.59297e-07, -4.04807e-07
508, 0.0295781, 0.0295727, -1.11299e-06, -7.8496e-07, -2.63237e-07, -3.36707e-07
509, 0.0295761, 0.0295716, -1.08356e-06, -1.04035e-06, -2.55389e-07, -2.86941e-07
510, 0.0295741, 0.0295706, -1.05413e-06, -1.28196e-06, -2.41614e-07, -2.53415e-07
511, 0.0295712, 0.0295695, -1.11312e-06, -1.51181e-06, -2.29842e-07, -2.32983e-07
512, 0.0295683, 0.0295682, -1.28982e-06, -1.72592e-06, -2.14113e-07, -2.21588e-07
513, 0.0295654, 0.0295666, -1.52563e-06, -1.9263e-06, -2.00379e-07, -2.14647e-07
514, 0.0295626, 0.0295648, -1.82018e-06, -2.11489e-06, -1.88591e-07, -2.08621e-07
515, 0.0295606, 0.0295626, -2.23269e-06, -2.29365e-06, -1.78764e-07, -2.01681e-07
516, 0.0295599, 0.02956, -2.6159e-06, -2.47241e-06, -1.78756e-07, -1.92121e-07
517, 0.0295592, 0.029557, -2.93987e-06, -2.65707e-06, -1.84659e-07, -1.80595e-07
518, 0.0295581, 0.0295538, -3.23467e-06, -2.8476e-06, -1.90536e-07, -1.6763e-07
519, 0.0295561, 0.0295504, -3.41137e-06, -3.03619e-06, -1.88582e-07, -1.53092e-07
520, 0.0295537, 0.0295468, -3.55877e-06, -3.21888e-06, -1.82697e-07, -1.37771e-07
521, 0.0295503, 0.0295432, -3.67661e-06, -3.39174e-06, -1.72862e-07, -1.214e-07
522, 0.0295453, 0.0295394, -3.73547e-06, -3.54693e-06, -1.55187e-07, -1.04112e-07
523, 0.0295388, 0.0295356, -3.79433e-06, -3.66677e-06, -1.19838e-07, -8.61712e-08
524, 0.029532, 0.0295318, -3.85344e-06, -3.74927e-06, -8.25028e-08, -6.71833e-08
525, 0.0295256, 0.0295279, -3.91218e-06, -3.79642e-06, -4.71456e-08, -4.71462e-08
526, 0.02952, 0.0295239, -3.94185e-06, -3.80819e-06, -1.17719e-08, -2.6194e-08
527, 0.0295149, 0.0295199, -4.03027e-06, -3.79248e-06, 1.57124e-08, -5.10834e-09
528, 0.0295103, 0.0295158, -4.11856e-06, -3.74729e-06, 4.51836e-08, 1.67633e-08
529, 0.0295065, 0.0295116, -4.14799e-06, -3.67657e-06, 7.07226e-08, 3.92883e-08
530, 0.0295036, 0.0295076, -4.03027e-06, -3.58622e-06, 9.03507e-08, 6.18133e-08
531, 0.0295021, 0.0295037, -3.85344e-06, -3.48016e-06, 1.06063e-07, 8.26374e-08
532, 0.0295005, 0.0295001, -3.64706e-06, -3.36426e-06, 1.15898e-07, 1.01234e-07
533, 0.029499, 0.0294967, -3.41125e-06, -3.24051e-06, 1.23746e-07, 1.17735e-07
534, 0.0294957, 0.0294935, -3.17569e-06, -3.11281e-06, 1.27703e-07, 1.31876e-07
535, 0.0294919, 0.0294906, -2.88102e-06, -2.96743e-06, 1.45377e-07, 1.44057e-07
536, 0.0294881, 0.029488, -2.61577e-06, -2.80242e-06, 1.65014e-07, 1.53356e-07
537, 0.0294848, 0.0294856, -2.38021e-06, -2.61973e-06, 1.82688e-07, 1.59903e-07
538, 0.029481, 0.0294834, -2.20339e-06, -2.42721e-06, 1.92523e-07, 1.63311e-07
539, 0.0294773, 0.0294813, -2.11497e-06, -2.23076e-06, 1.96447e-07, 1.63312e-07
540, 0.0294744, 0.0294793, -2.05599e-06, -2.0304e-06, 2.00363e-07, 1.60825e-07
541, 0.0294724, 0.0294772, -2.02631e-06, -1.83004e-06, 2.00354e-07, 1.56505e-07
542, 0.0294717, 0.0294754, -1.84961e-06, -1.63163e-06, 1.98417e-07, 1.50741e-07
543, 0.0294711, 0.0294737, -1.64335e-06, -1.44696e-06, 1.84667e-07, 1.41834e-07
544, 0.0294708, 0.0294723, -1.40766e-06, -1.27802e-06, 1.68938e-07, 1.29392e-07
545, 0.0294706, 0.0294712, -1.14242e-06, -1.13656e-06, 1.41462e-07, 1.13415e-07
546, 0.0294704, 0.0294703, -9.06736e-07, -1.03047e-06, 1.06088e-07, 9.41626e-08
547, 0.0294697, 0.0294696, -6.41619e-07, -9.51878e-07, 7.85953e-08, 7.30781e-08
548, 0.0294686, 0.0294692, -4.05932e-07, -8.92936e-07, 5.89424e-08, 5.01606e-08
549, 0.0294679, 0.029469, -1.99427e-07, -8.51701e-07, 4.12348e-08, 2.58038e-08
550, 0.0294672, 0.0294689, -1.11014e-07, -8.39921e-07, 1.17802e-08, -3.9019e-10
551, 0.029467, 0.0294688, -8.1708e-08, -8.61535e-07, -2.1615e-08, -2.69777e-08
552, 0.0294677, 0.0294686, -2.58287e-07, -9.18508e-07, -5.69721e-08, -5.33003e-08
553, 0.0294674, 0.029468, -6.12065e-07, -1.01477e-06, -9.62615e-08, -7.70075e-08
554, 0.0294677, 0.029467, -9.36041e-07, -1.13459e-06, -1.19822e-07, -9.57361e-08
