J, Z, Average Z, D Avg Z, Avg D Avg Z, D Avg D Avg Z, Avg DD Avg Z
286, 0.0194135, 0.0194657, -5.19457e-05, -5.38061e-05, 4.18055e-06, 3.63937e-06
287, 0.0193792, 0.0194184, -4.72307e-05, -4.97945e-05, 4.01157e-06, 3.55463e-06
288, 0.0193475, 0.0193759, -4.25454e-05, -4.60246e-05, 3.76995e-06, 3.43886e-06
289, 0.0193154, 0.0193377, -3.81841e-05, -4.25179e-05, 3.5067e-06, 3.2923e-06
290, 0.0192833, 0.0193031, -3.46184e-05, -3.92823e-05, 3.23559e-06, 3.11955e-06
291, 0.0192552, 0.0192714, -3.16422e-05, -3.63099e-05, 2.97235e-06, 2.93135e-06
292, 0.0192293, 0.0192422, -2.91962e-05, -3.36225e-05, 2.68748e-06, 2.73319e-06
293, 0.0192042, 0.0192148, -2.74282e-05, -3.12198e-05, 2.40263e-06, 2.53137e-06
294, 0.0191787, 0.0191886, -2.62496e-05, -2.90667e-05, 2.15313e-06, 2.33675e-06
295, 0.019155, 0.0191631, -2.54539e-05, -2.71336e-05, 1.93309e-06, 2.15785e-06
296, 0.0191353, 0.0191384, -2.46877e-05, -2.54146e-05, 1.71897e-06, 2.00042e-06
297, 0.0191151, 0.0191146, -2.38037e-05, -2.39e-05, 1.51466e-06, 1.86513e-06
298, 0.019094, 0.0190919, -2.27133e-05, -2.25287e-05, 1.37124e-06, 1.75119e-06
299, 0.0190712, 0.0190701, -2.17705e-05, -2.12518e-05, 1.27696e-06, 1.65623e-06
300, 0.0190453, 0.0190493, -2.08275e-05, -2.00161e-05, 1.23568e-06, 1.58184e-06
301, 0.0190198, 0.0190297, -1.96488e-05, -1.87549e-05, 1.26123e-06, 1.52749e-06
302, 0.0189974, 0.0190114, -1.82343e-05, -1.74268e-05, 1.32803e-06, 1.48886e-06
303, 0.0189772, 0.0189947, -1.67608e-05, -1.60183e-05, 1.40857e-06, 1.46214e-06
304, 0.0189584, 0.0189792, -1.54642e-05, -1.45409e-05, 1.47733e-06, 1.44577e-06
305, 0.0189426, 0.0189652, -1.40498e-05, -1.30145e-05, 1.52644e-06, 1.43961e-06
306, 0.0189286, 0.0189527, -1.24879e-05, -1.14664e-05, 1.54806e-06, 1.43896e-06
307, 0.0189168, 0.018942, -1.0661e-05, -9.8948e-06, 1.57163e-06, 1.44e-06
308, 0.0189095, 0.0189335, -8.5098e-06, -8.30745e-06, 1.58735e-06, 1.43752e-06
309, 0.0189052, 0.0189272, -6.32914e-06, -6.73384e-06, 1.5736e-06, 1.42494e-06
310, 0.0189036, 0.0189228, -4.32531e-06, -5.2015e-06, 1.53234e-06, 1.39862e-06
311, 0.0189033, 0.0189203, -2.52773e-06, -3.7281e-06, 1.47339e-06, 1.35789e-06
312, 0.0189044, 0.0189194, -9.07108e-07, -2.30579e-06, 1.42232e-06, 1.30484e-06
313, 0.0189067, 0.0189199, 5.07509e-07, -9.44361e-07, 1.36143e-06, 1.24185e-06
314, 0.0189113, 0.0189217, 1.80391e-06, 3.48298e-07, 1.29266e-06, 1.17126e-06
315, 0.0189176, 0.0189247, 2.98284e-06, 1.54667e-06, 1.19837e-06, 1.09281e-06
316, 0.0189249, 0.0189287, 3.95526e-06, 2.6193e-06, 1.07264e-06, 1.00768e-06
317, 0.0189325, 0.0189334, 4.75086e-06, 3.55245e-06, 9.33152e-07, 9.19139e-07
318, 0.0189393, 0.0189387, 5.34008e-06, 4.35005e-06, 7.97601e-07, 8.3021e-07
319, 0.0189448, 0.0189446, 5.87056e-06, 5.03174e-06, 6.81687e-07, 7.43247e-07
320, 0.0189502, 0.018951, 6.37161e-06, 5.61325e-06, 5.8151e-07, 6.57726e-07
321, 0.0189557, 0.0189579, 6.90197e-06, 6.10241e-06, 4.89155e-07, 5.74167e-07
322, 0.0189616, 0.0189652, 7.31448e-06, 6.49729e-06, 3.94881e-07, 4.92966e-07
323, 0.0189688, 0.0189728, 7.57972e-06, 6.80768e-06, 3.10391e-07, 4.17005e-07
324, 0.0189765, 0.0189805, 7.66814e-06, 7.05324e-06, 2.45563e-07, 3.49687e-07
325, 0.0189837, 0.0189881, 7.63871e-06, 7.25165e-06, 1.98409e-07, 2.92584e-07
326, 0.0189914, 0.0189958, 7.69757e-06, 7.4206e-06, 1.68954e-07, 2.4609e-07
327, 0.0189999, 0.0190036, 7.81553e-06, 7.5601e-06, 1.39491e-07, 2.08633e-07
328, 0.0190102, 0.0190115, 7.84484e-06, 7.66814e-06, 1.08042e-07, 1.79295e-07
329, 0.019021, 0.0190192, 7.72712e-06, 7.74279e-06, 7.46548e-08, 1.58211e-07
330, 0.0190313, 0.0190268, 7.63871e-06, 7.80173e-06, 5.89424e-08, 1.46554e-07
331, 0.0190399, 0.0190345, 7.63871e-06, 7.8646e-06, 6.28663e-08, 1.42232e-07
332, 0.0190471, 0.0190422, 7.727e-06, 7.94122e-06, 7.66168e-08, 1.42101e-07
333, 0.0190548, 0.0190501, 7.87439e-06, 8.0414e-06, 1.00185e-07, 1.44329e-07
334, 0.019062, 0.019058, 7.96293e-06, 8.16123e-06, 1.1983e-07, 1.47472e-07
335, 0.0190679, 0.019066, 7.99224e-06, 8.30268e-06, 1.41445e-07, 1.52054e-07
336, 0.0190716, 0.019074, 8.02179e-06, 8.47557e-06, 1.72895e-07, 1.58473e-07
337, 0.0190762, 0.0190822, 8.19862e-06, 8.6956e-06, 2.20024e-07, 1.66724e-07
338, 0.0190834, 0.0190908, 8.52272e-06, 8.94116e-06, 2.45563e-07, 1.74842e-07
339, 0.0190924, 0.0190996, 8.81739e-06, 9.18476e-06, 2.43601e-07, 1.80867e-07
340, 0.0191018, 0.0191087, 9.14149e-06, 9.41658e-06, 2.31821e-07, 1.85713e-07
341, 0.0191108, 0.0191182, 9.49502e-06, 9.63268e-06, 2.161e-07, 1.89773e-07
342, 0.0191198, 0.0191281, 9.93721e-06, 9.84091e-06, 2.08227e-07, 1.93049e-07
343, 0.0191306, 0.0191386, 1.04383e-05, 1.00452e-05, 2.0432e-07, 1.95537e-07
344, 0.019144, 0.0191496, 1.10275e-05, 1.02436e-05, 1.98417e-07, 1.96714e-07
345, 0.0191592, 0.0191609, 1.13222e-05, 1.04244e-05, 1.80726e-07, 1.95012e-07
346, 0.0191721, 0.0191722, 1.12927e-05, 1.05776e-05, 1.53234e-07, 1.94357e-07
347, 0.0191842, 0.0191834, 1.12043e-05, 1.07269e-05, 1.49301e-07, 1.98941e-07
348, 0.0191972, 0.0191945, 1.11159e-05, 1.0888e-05, 1.61098e-07, 2.09026e-07
349, 0.0192111, 0.0192056, 1.10863e-05, 1.1057e-05, 1.68963e-07, 2.24218e-07
350, 0.0192245, 0.0192167, 1.1057e-05, 1.12357e-05, 1.78773e-07, 2.43734e-07
351, 0.019237, 0.0192277, 1.09981e-05, 1.14263e-05, 1.90544e-07, 2.677e-07
352, 0.019246, 0.0192386, 1.09095e-05, 1.16208e-05, 1.94493e-07, 2.96775e-07
353, 0.0192528, 0.0192494, 1.08212e-05, 1.18565e-05, 2.35736e-07, 3.31614e-07
354, 0.0192604, 0.0192605, 1.10569e-05, 1.21689e-05, 3.12361e-07, 3.71822e-07
355, 0.0192686, 0.019272, 1.1558e-05, 1.2552e-05, 3.83092e-07, 4.13209e-07
356, 0.0192771, 0.0192841, 1.20295e-05, 1.2996e-05, 4.43988e-07, 4.53285e-07
357, 0.0192857, 0.0192967, 1.26188e-05, 1.34969e-05, 5.00969e-07, 4.92574e-07
358, 0.0192955, 0.01931, 1.32964e-05, 1.40607e-05, 5.6381e-07, 5.30555e-07
359, 0.0193076, 0.0193239, 1.39449e-05, 1.46953e-05, 6.34541e-07, 5.688e-07
360, 0.0193215, 0.0193388, 1.48582e-05, 1.53986e-05, 7.0331e-07, 6.11103e-07
361, 0.019338, 0.0193548, 1.59781e-05, 1.61549e-05, 7.5635e-07, 6.55633e-07
362, 0.0193576, 0.0193717, 1.69507e-05, 1.6925e-05, 7.70109e-07, 7.00032e-07
363, 0.0193776, 0.0193895, 1.77757e-05, 1.76873e-05, 7.62236e-07, 7.48227e-07
364, 0.0194003, 0.0194081, 1.86009e-05, 1.84456e-05, 7.58304e-07, 8.04674e-07
365, 0.0194239, 0.0194276, 1.95142e-05, 1.91941e-05, 7.48485e-07, 8.72122e-07
366, 0.0194462, 0.0194481, 2.05162e-05, 1.99583e-05, 7.64214e-07, 9.50967e-07
367, 0.0194689, 0.0194696, 2.14592e-05, 2.07873e-05, 8.29034e-07, 1.03911e-06
368, 0.0194925, 0.0194917, 2.21665e-05, 2.1691e-05, 9.03697e-07, 1.13537e-06
369, 0.0195147, 0.0195144, 2.26085e-05, 2.26694e-05, 9.78336e-07, 1.24316e-06
370, 0.0195352, 0.0195373, 2.29915e-05, 2.37754e-05, 1.10602e-06, 1.36915e-06
371, 0.0195561, 0.0195607, 2.3404e-05, 2.50661e-05, 1.2907e-06, 1.51479e-06
372, 0.0195784, 0.0195846, 2.38461e-05, 2.65788e-05, 1.51268e-06, 1.67902e-06
373, 0.0196033, 0.0196094, 2.47596e-05, 2.83252e-05, 1.74648e-06, 1.86133e-06
374, 0.0196295, 0.0196357, 2.63804e-05, 3.02819e-05, 1.95668e-06, 2.05582e-06
375, 0.019654, 0.0196641, 2.84137e-05, 3.24292e-05, 2.14725e-06, 2.25319e-06
376, 0.0196771, 0.0196948, 3.06532e-05, 3.48023e-05, 2.37316e-06, 2.44912e-06
377, 0.0197025, 0.0197283, 3.3541e-05, 3.74623e-05, 2.65998e-06, 2.64138e-06
378, 0.0197287, 0.0197655, 3.71362e-05, 4.04091e-05, 2.9468e-06, 2.82108e-06
379, 0.019758, 0.0198068, 4.12911e-05, 4.3631e-05, 3.22185e-06, 2.97902e-06
380, 0.0197953, 0.0198525, 4.57114e-05, 4.71141e-05, 3.48312e-06, 3.10777e-06
381, 0.0198419, 0.0199023, 4.98664e-05, 5.07956e-05, 3.68155e-06, 3.20311e-06
382, 0.0198951, 0.019956, 5.36679e-05, 5.45852e-05, 3.78959e-06, 3.26742e-06
383, 0.0199523, 0.0200138, 5.77639e-05, 5.84278e-05, 3.84263e-06, 3.30474e-06
384, 0.0200178, 0.0200763, 6.25083e-05, 6.22901e-05, 3.86228e-06, 3.31116e-06
385, 0.0200922, 0.0201435, 6.71936e-05, 6.60915e-05, 3.80138e-06, 3.27684e-06
386, 0.0201755, 0.0202152, 7.17317e-05, 6.97514e-05, 3.65993e-06, 3.20036e-06
387, 0.020264, 0.0202913, 7.60929e-05, 7.31953e-05, 3.44382e-06, 3.08314e-06
388, 0.0203513, 0.0203713, 7.99829e-05, 7.63719e-05, 3.17665e-06, 2.92663e-06
389, 0.0204345, 0.0204545, 8.32242e-05, 7.92932e-05, 2.92127e-06, 2.73751e-06
390, 0.0205204, 0.0205406, 8.60531e-05, 8.20003e-05, 2.70712e-06, 2.52652e-06
391, 0.0206147, 0.0206292, 8.85874e-05, 8.44697e-05, 2.4694e-06, 2.29863e-06
392, 0.0207104, 0.0207197, 9.05617e-05, 8.6615e-05, 2.14526e-06, 2.05634e-06
393, 0.0208047, 0.0208118, 9.20352e-05, 8.84145e-05, 1.79951e-06, 1.80698e-06
394, 0.0208994, 0.0209047, 9.29485e-05, 8.98781e-05, 1.46358e-06, 1.55879e-06
395, 0.0209951, 0.0209981, 9.33612e-05, 9.10136e-05, 1.1355e-06, 1.32095e-06
396, 0.0210902, 0.0210917, 9.36853e-05, 9.18583e-05, 8.4473e-07, 1.10053e-06
397, 0.0211859, 0.021186, 9.42747e-05, 9.2483e-05, 6.24715e-07, 8.97659e-07
398, 0.0212811, 0.0212808, 9.48049e-05, 9.29073e-05, 4.24344e-07, 7.07886e-07
399, 0.0213762, 0.0213755, 9.46872e-05, 9.31352e-05, 2.27888e-07, 5.34092e-07
400, 0.0214728, 0.0214697, 9.41863e-05, 9.31961e-05, 6.09044e-08, 3.85836e-07
401, 0.0215697, 0.0215634, 9.36853e-05, 9.31333e-05, -6.28663e-08, 2.65608e-07
402, 0.0216645, 0.0216565, 9.31254e-05, 9.30095e-05, -1.23746e-07, 1.72489e-07
403, 0.0217566, 0.0217492, 9.26538e-05, 9.28799e-05, -1.29665e-07, 1.07135e-07
404, 0.0218487, 0.0218418, 9.25949e-05, 9.27581e-05, -1.21792e-07, 6.65375e-08
405, 0.0219425, 0.0219342, 9.24182e-05, 9.26186e-05, -1.39483e-07, 4.17856e-08
406, 0.0220351, 0.0220262, 9.20057e-05, 9.24811e-05, -1.37496e-07, 3.14392e-08
407, 0.0221232, 0.0221177, 9.14752e-05, 9.24025e-05, -7.85788e-08, 3.60222e-08
408, 0.02221, 0.0222087, 9.10922e-05, 9.23986e-05, -3.91569e-09, 5.52745e-08
409, 0.0222963, 0.0222998, 9.10923e-05, 9.24654e-05, 6.67986e-08, 8.77546e-08
410, 0.0223849, 0.0223913, 9.14163e-05, 9.26206e-05, 1.55196e-07, 1.2652e-07
411, 0.0224792, 0.0224831, 9.18585e-05, 9.28563e-05, 2.35761e-07, 1.6437e-07
412, 0.0225721, 0.0225753, 9.21824e-05, 9.31098e-05, 2.53436e-07, 1.98421e-07
413, 0.0226611, 0.022668, 9.27425e-05, 9.33789e-05, 2.69148e-07, 2.30771e-07
414, 0.0227484, 0.0227615, 9.35085e-05, 9.36756e-05, 2.96632e-07, 2.57879e-07
415, 0.0228391, 0.0228557, 9.41275e-05, 9.40253e-05, 3.49689e-07, 2.74775e-07
416, 0.0229361, 0.0229504, 9.46873e-05, 9.44496e-05, 4.24335e-07, 2.82631e-07
417, 0.0230357, 0.0230458, 9.54534e-05, 9.49073e-05, 4.57731e-07, 2.82761e-07
418, 0.0231344, 0.023142, 9.61902e-05, 9.53454e-05, 4.38094e-07, 2.71498e-07
419, 0.0232314, 0.0232384, 9.63965e-05, 9.57344e-05, 3.8897e-07, 2.47791e-07
420, 0.0233337, 0.0233349, 9.64555e-05, 9.60801e-05, 3.45765e-07, 2.20024e-07
421, 0.0234377, 0.0234313, 9.64552e-05, 9.63493e-05, 2.69132e-07, 1.91602e-07
422, 0.0235351, 0.023528, 9.67206e-05, 9.65241e-05, 1.74849e-07, 1.63184e-07
423, 0.0236303, 0.0236255, 9.74572e-05, 9.66381e-05, 1.13928e-07, 1.31751e-07
424, 0.0237281, 0.0237235, 9.79582e-05, 9.67068e-05, 6.87523e-08, 9.12823e-08
425, 0.0238277, 0.0238214, 9.79877e-05, 9.66931e-05, -1.37505e-08, 4.50501e-08
426, 0.0239251, 0.0239191, 9.7693e-05, 9.65732e-05, -1.19847e-07, -3.86326e-12
427, 0.024019, 0.0240165, 9.73689e-05, 9.64101e-05, -1.6306e-07, -4.0604e-08
428, 0.024108, 0.0241133, 9.67794e-05, 9.6253e-05, -1.57182e-07, -7.74071e-08
429, 0.0241992, 0.0242094, 9.61312e-05, 9.61233e-05, -1.29648e-07, -1.06219e-07
430, 0.024301, 0.0243052, 9.58364e-05, 9.60015e-05, -1.218e-07, -1.23639e-07
431, 0.0244055, 0.024401, 9.57186e-05, 9.58188e-05, -1.82697e-07, -1.32281e-07
432, 0.0245055, 0.0244962, 9.52471e-05, 9.55831e-05, -2.35753e-07, -1.35817e-07
433, 0.0245998, 0.0245906, 9.43925e-05, 9.53454e-05, -2.37715e-07, -1.32804e-07
434, 0.0246919, 0.0246846, 9.39506e-05, 9.51253e-05, -2.20032e-07, -1.21147e-07
435, 0.0247853, 0.0247787, 9.40977e-05, 9.4919e-05, -2.06282e-07, -1.05693e-07
436, 0.0248796, 0.0248732, 9.45105e-05, 9.4756e-05, -1.63052e-07, -9.14148e-08
437, 0.0249726, 0.0249681, 9.48936e-05, 9.46695e-05, -8.64433e-08, -8.08073e-08
438, 0.025066, 0.0250628, 9.47167e-05, 9.46538e-05, -1.57124e-08, -7.46521e-08
439, 0.0251568, 0.0251572, 9.4422e-05, 9.46696e-05, 1.57207e-08, -6.86276e-08
440, 0.0252436, 0.0252516, 9.4422e-05, 9.4701e-05, 3.14415e-08, -6.18161e-08
441, 0.0253344, 0.025346, 9.43925e-05, 9.4756e-05, 5.50101e-08, -5.50052e-08
442, 0.0254304, 0.0254403, 9.42747e-05, 9.48248e-05, 6.87523e-08, -4.40031e-08
443, 0.0255256, 0.0255346, 9.43337e-05, 9.48817e-05, 5.69887e-08, -2.69772e-08
444, 0.0256226, 0.0256295, 9.48346e-05, 9.49112e-05, 2.94629e-08, -1.06069e-08
445, 0.0257218, 0.0257251, 9.56008e-05, 9.48817e-05, -2.94712e-08, -4.05863e-09
446, 0.0258218, 0.025821, 9.59544e-05, 9.47894e-05, -9.23293e-08, -1.00837e-08
447, 0.0259219, 0.0259167, 9.57187e-05, 9.46558e-05, -1.33581e-07, -2.14786e-08
448, 0.0260157, 0.0260119, 9.52177e-05, 9.45203e-05, -1.35551e-07, -2.99927e-08
449, 0.026106, 0.0261069, 9.49819e-05, 9.44653e-05, -5.50018e-08, -3.27434e-08
450, 0.0262003, 0.0262019, 9.49526e-05, 9.45144e-05, 4.91076e-08, -3.36595e-08
451, 0.0263022, 0.0262968, 9.49524e-05, 9.45969e-05, 8.25028e-08, -3.36612e-08
452, 0.0264066, 0.0263913, 9.44515e-05, 9.46087e-05, 1.17802e-08, -3.091e-08
453, 0.0265054, 0.0264846, 9.33318e-05, 9.45026e-05, -1.06088e-07, -2.00393e-08
454, 0.0265926, 0.026577, 9.24182e-05, 9.43474e-05, -1.55204e-07, 4.18943e-09
455, 0.0266719, 0.0266694, 9.23887e-05, 9.42511e-05, -9.62698e-08, 3.7717e-08
456, 0.0267591, 0.026763, 9.35675e-05, 9.42649e-05, 1.37505e-08, 6.9281e-08
457, 0.0268547, 0.026858, 9.50113e-05, 9.43199e-05, 5.50101e-08, 8.47346e-08
458, 0.0269499, 0.0269536, 9.55712e-05, 9.43768e-05, 5.69638e-08, 8.23786e-08
459, 0.0270394, 0.0270486, 9.50113e-05, 9.44476e-05, 7.07308e-08, 7.19025e-08
460, 0.0271217, 0.0271426, 9.40094e-05, 9.45811e-05, 1.33589e-07, 6.74509e-08
461, 0.0272081, 0.0272362, 9.36264e-05, 9.48522e-05, 2.71102e-07, 7.62261e-08
462, 0.0273077, 0.0273305, 9.42747e-05, 9.52216e-05, 3.69334e-07, 8.84069e-08
463, 0.0274192, 0.0274259, 9.54239e-05, 9.55595e-05, 3.37909e-07, 8.91934e-08
464, 0.0275312, 0.0275217, 9.5807e-05, 9.57363e-05, 1.76802e-07, 7.02032e-08
465, 0.0276339, 0.0276175, 9.5807e-05, 9.57501e-05, 1.3767e-08, 3.61513e-08
466, 0.0277273, 0.0277135, 9.60134e-05, 9.56754e-05, -7.46383e-08, -1.36158e-08
467, 0.0278168, 0.02781, 9.64553e-05, 9.56204e-05, -5.49936e-08, -8.44714e-08
468, 0.0279098, 0.0279074, 9.73983e-05, 9.5646e-05, 2.55389e-08, -1.8296e-07
469, 0.0280067, 0.0280054, 9.79582e-05, 9.56735e-05, 2.75092e-08, -3.18776e-07
470, 0.0281032, 0.0281028, 9.74573e-05, 9.5589e-05, -8.4473e-08, -4.87988e-07
471, 0.0281962, 0.028199, 9.62195e-05, 9.53179e-05, -2.71102e-07, -6.77501e-07
472, 0.0282918, 0.0282943, 9.52178e-05, 9.48621e-05, -4.55769e-07, -8.76573e-07
473, 0.0283901, 0.0283887, 9.44516e-05, 9.41726e-05, -6.89543e-07, -1.08757e-06
474, 0.0284862, 0.0284829, 9.41864e-05, 9.31805e-05, -9.92103e-07, -1.31493e-06
475, 0.0285827, 0.0285773, 9.43925e-05, 9.18367e-05, -1.34375e-06, -1.56783e-06
476, 0.0286775, 0.0286713, 9.4039e-05, 9.00706e-05, -1.76613e-06, -1.85361e-06
477, 0.0287695, 0.0287643, 9.30076e-05, 8.79018e-05, -2.16885e-06, -2.16348e-06
478, 0.0288625, 0.0288557, 9.13574e-05, 8.5397e-05, -2.50479e-06, -2.48514e-06
479, 0.0289595, 0.0289447, 8.89705e-05, 8.25877e-05, -2.80928e-06, -2.80811e-06
480, 0.0290507, 0.0290301, 8.54639e-05, 7.94366e-05, -3.15112e-06, -3.12506e-06
481, 0.0291401, 0.0291113, 8.11319e-05, 7.59515e-05, -3.4851e-06, -3.4234e-06
482, 0.0292327, 0.0291876, 7.62992e-05, 7.21029e-05, -3.84853e-06, -3.69215e-06
483, 0.0293203, 0.0292585, 7.09064e-05, 6.78419e-05, -4.26107e-06, -3.92331e-06
484, 0.0294018, 0.0293239, 6.54255e-05, 6.32213e-05, -4.62059e-06, -4.10732e-06
485, 0.0294736, 0.0293838, 5.98855e-05, 5.83119e-05, -4.90938e-06, -4.24458e-06
486, 0.0295308, 0.0294379, 5.40803e-05, 5.31963e-05, -5.11565e-06, -4.33848e-06
487, 0.0295738, 0.0294858, 4.79509e-05, 4.79863e-05, -5.20995e-06, -4.3893e-06
488, 0.0296071, 0.029528, 4.21751e-05, 4.28215e-05, -5.16478e-06, -4.3931e-06
489, 0.0296307, 0.0295644, 3.64584e-05, 3.77982e-05, -5.02331e-06, -4.35197e-06
490, 0.0296463, 0.0295949, 3.04765e-05, 3.29871e-05, -4.81115e-06, -4.26396e-06
491, 0.0296588, 0.0296196, 2.47301e-05, 2.84608e-05, -4.52628e-06, -4.12395e-06
492, 0.0296678, 0.029639, 1.93669e-05, 2.42331e-05, -4.22769e-06, -3.93588e-06
493, 0.0296737, 0.0296536, 1.46226e-05, 2.03197e-05, -3.91336e-06, -3.70603e-06
494, 0.0296787, 0.0296645, 1.08212e-05, 1.67482e-05, -3.57153e-06, -3.44226e-06
495, 0.0296833, 0.0296724, 7.99224e-06, 1.35401e-05, -3.20809e-06, -3.15622e-06
496, 0.029687, 0.0296782, 5.78215e-06, 1.06719e-05, -2.86822e-06, -2.8618e-06
497, 0.0296898, 0.0296824, 4.13197e-06, 8.14354e-06, -2.52836e-06, -2.56778e-06
498, 0.0296913, 0.0296854, 3.01227e-06, 5.98255e-06, -2.16099e-06, -2.28083e-06
499, 0.0296923, 0.0296874, 2.01017e-06, 4.18305e-06, -1.79951e-06, -2.00828e-06
500, 0.0296929, 0.0296886, 1.18514e-06, 2.72144e-06, -1.46161e-06, -1.75145e-06
501, 0.0296931, 0.0296891, 5.07385e-07, 1.56235e-06, -1.15909e-06, -1.51204e-06
502, 0.0296937, 0.0296889, -1.7037e-07, 6.42952e-07, -9.19402e-07, -1.2924e-06
503, 0.0296938, 0.0296881, -8.48124e-07, -1.05533e-07, -7.48485e-07, -1.09385e-06
504, 0.0296927, 0.0296866, -1.46702e-06, -7.18468e-07, -6.12934e-07, -9.14424e-07
505, 0.0296915, 0.0296847, -1.93839e-06, -1.22531e-06, -5.06846e-07, -7.54641e-07
506, 0.029689, 0.0296824, -2.26249e-06, -1.66341e-06, -4.38094e-07, -6.17648e-07
507, 0.0296856, 0.0296798, -2.55716e-06, -2.03862e-06, -3.75211e-07, -5.03968e-07
508, 0.0296813, 0.0296771, -2.76367e-06, -2.3608e-06, -3.2218e-07, -4.11767e-07
509, 0.0296762, 0.0296741, -2.9698e-06, -2.6378e-06, -2.76996e-07, -3.39078e-07
510, 0.0296706, 0.0296709, -3.23504e-06, -2.86765e-06, -2.2985e-07, -2.80928e-07
511, 0.029665, 0.0296675, -3.41187e-06, -3.04445e-06, -1.76802e-07, -2.31945e-07
512, 0.0296607, 0.029664, -3.47073e-06, -3.17607e-06, -1.31627e-07, -1.90558e-07
513, 0.0296574, 0.0296604, -3.55914e-06, -3.28217e-06, -1.06096e-07, -1.55459e-07
514, 0.029654, 0.0296568, -3.618e-06, -3.37648e-06, -9.43078e-08, -1.24026e-07
515, 0.0296515, 0.0296532, -3.64756e-06, -3.45507e-06, -7.85871e-08, -9.56075e-08
516, 0.0296485, 0.0296495, -3.64756e-06, -3.52381e-06, -6.8744e-08, -6.94135e-08
517, 0.0296452, 0.0296459, -3.61813e-06, -3.57096e-06, -4.71539e-08, -4.53155e-08
518, 0.0296427, 0.0296424, -3.50016e-06, -3.58471e-06, -1.37422e-08, -2.35747e-08
519, 0.0296406, 0.0296389, -3.44142e-06, -3.57684e-06, 7.8645e-09, -5.23969e-09
520, 0.0296381, 0.0296354, -3.52984e-06, -3.5572e-06, 1.96447e-08, 1.10015e-08
521, 0.0296347, 0.0296317, -3.67711e-06, -3.5238e-06, 3.33952e-08, 2.71124e-08
522, 0.0296309, 0.029628, -3.73597e-06, -3.47273e-06, 5.10696e-08, 4.38773e-08
523, 0.0296266, 0.0296242, -3.79483e-06, -3.402e-06, 7.07308e-08, 6.01179e-08
524, 0.0296219, 0.0296205, -3.67711e-06, -3.31753e-06, 8.4473e-08, 7.58326e-08
525, 0.0296181, 0.0296171, -3.44117e-06, -3.22127e-06, 9.62615e-08, 8.91923e-08
526, 0.0296134, 0.0296138, -3.2939e-06, -3.12304e-06, 9.82235e-08, 9.86203e-08
527, 0.0296078, 0.0296106, -3.17606e-06, -3.01105e-06, 1.11991e-07, 1.05561e-07
528, 0.0296022, 0.0296076, -3.05821e-06, -2.87549e-06, 1.35567e-07, 1.10931e-07
529, 0.0295979, 0.0296047, -2.85196e-06, -2.71832e-06, 1.57166e-07, 1.14729e-07
530, 0.0295946, 0.0296021, -2.58659e-06, -2.5533e-06, 1.65022e-07, 1.16563e-07
531, 0.0295934, 0.0295997, -2.38046e-06, -2.38632e-06, 1.66976e-07, 1.16038e-07
532, 0.0295935, 0.0295976, -2.1742e-06, -2.23308e-06, 1.53242e-07, 1.14204e-07
533, 0.0295932, 0.0295955, -2.02681e-06, -2.1054e-06, 1.27678e-07, 1.11192e-07
534, 0.029593, 0.0295938, -1.76157e-06, -1.99343e-06, 1.11974e-07, 1.07918e-07
535, 0.0295922, 0.0295923, -1.49632e-06, -1.89323e-06, 1.00194e-07, 1.02155e-07
536, 0.0295919, 0.029591, -1.31962e-06, -1.80287e-06, 9.03673e-08, 9.32471e-08
537, 0.0295921, 0.0295897, -1.26064e-06, -1.72429e-06, 7.85788e-08, 8.21148e-08
538, 0.0295909, 0.0295884, -1.29019e-06, -1.66144e-06, 6.28498e-08, 7.00653e-08
539, 0.0295893, 0.029587, -1.37848e-06, -1.60447e-06, 5.69721e-08, 5.74931e-08
540, 0.0295877, 0.0295855, -1.526e-06, -1.55339e-06, 5.10779e-08, 4.51809e-08
541, 0.029587, 0.0295839, -1.61429e-06, -1.50427e-06, 4.91159e-08, 3.40497e-08
542, 0.0295853, 0.0295822, -1.67315e-06, -1.47873e-06, 2.55389e-08, 2.30493e-08
543, 0.0295824, 0.0295805, -1.70271e-06, -1.47678e-06, 1.95371e-09, 1.20468e-08
544, 0.029579, 0.0295788, -1.67328e-06, -1.4866e-06, -9.81821e-09, 1.17664e-09
545, 0.0295752, 0.0295772, -1.64385e-06, -1.50232e-06, -1.57207e-08, -1.00859e-08
546, 0.0295727, 0.0295757, -1.52588e-06, -1.52393e-06, -2.16067e-08, -2.09549e-08
547, 0.0295706, 0.0295743, -1.40804e-06, -1.55537e-06, -3.14415e-08, -3.1825e-08
548, 0.029569, 0.029573, -1.29007e-06, -1.59466e-06, -3.92894e-08, -4.2433e-08
549, 0.0295679, 0.0295716, -1.37848e-06, -1.64769e-06, -5.30316e-08, -5.31729e-08
550, 0.0295667, 0.0295701, -1.46702e-06, -1.71253e-06, -6.48449e-08, -6.1555e-08
551, 0.0295668, 0.0295687, -1.4669e-06, -1.78522e-06, -7.26846e-08, -6.75784e-08
552, 0.0295674, 0.0295672, -1.49645e-06, -1.87558e-06, -9.0359e-08, -7.26868e-08
553, 0.029568, 0.0295656, -1.61429e-06, -1.97576e-06, -1.00185e-07, -7.70081e-08
554, 0.0295682, 0.0295637, -1.8501e-06, -2.08184e-06, -1.0608e-07, -7.94966e-08
